monthly model output at tide gate locations: minimum daily average temperature (degC)
2014, 7,  18.84,  19.45,  18.68,  18.69,  18.09,  18.00,  19.39,  16.67,  16.45,  17.00,  15.89,  17.71,  17.20,  19.35,  17.44,  17.59,  20.04,  20.23,  19.90,  19.84,  19.60,  19.56,  19.41,  20.02,  14.69,  19.95,  18.86,  
2014, 8,  17.75,  18.99,  18.58,  18.62,  18.39,  18.28,  18.69,  16.18,  15.88,  16.25,  15.12,  16.85,  17.28,  18.44,  17.40,  17.52,  20.18,  19.23,  19.87,  19.60,  18.86,  18.77,  18.38,  20.25,  15.70,  21.23,  18.02,  
2014, 9,  16.08,  16.65,  16.42,  16.51,  15.93,  15.96,  16.44,  13.37,  13.67,  13.98,  14.63,  14.63,  15.38,  16.39,  15.25,  15.50,  16.96,  16.58,  16.74,  16.69,  16.47,  16.45,  16.34,  16.96,  12.04,  17.20,  16.22,  
2014, 10,  12.77,  12.34,  12.59,  12.58,  12.24,  12.16,  12.55,  11.40,  11.26,  11.77,  12.16,  12.11,  11.79,  12.48,  12.21,  12.23,  12.69,  12.36,  11.55,  11.75,  12.21,  12.31,  12.52,  11.48,  11.41,  11.36,  12.33,  
2014, 11,   8.07,   8.08,   8.09,   8.07,   8.55,   8.52,   8.25,   7.92,   7.43,   7.03,   6.72,   7.43,   7.99,   7.87,   7.59,   7.64,   7.78,   7.73,   8.01,   8.14,   8.22,   8.30,   8.23,   7.99,   7.44,   7.86,   7.59,  
2014, 12,   5.22,   6.40,   5.76,   5.83,   7.24,   7.25,   6.33,   5.27,   4.40,   2.36,   1.40,   4.38,   6.38,   5.57,   5.85,   6.39,   4.99,   5.53,   6.45,   6.75,   6.19,   6.50,   6.29,   6.95,   6.44,   7.36,   5.16,  
2015, 1,   4.98,   4.34,   3.78,   3.78,   3.94,   3.75,   4.53,   3.61,   3.42,   3.03,   1.61,   2.98,   3.51,   4.39,   3.71,   3.73,   3.86,   3.83,   3.50,   3.76,   4.11,   4.20,   4.49,   3.44,   3.60,   3.40,   4.06,  
2015, 2,   7.07,   7.96,   8.21,   8.22,   6.79,   6.78,   7.22,   7.17,   7.50,   7.67,   6.83,   8.20,   7.01,   7.64,   7.42,   7.40,   7.91,   6.80,   6.52,   6.65,   6.86,   6.92,   7.02,   6.54,   6.79,   6.48,   7.63,  
2015, 3,   6.95,   7.59,   7.36,   7.36,   7.61,   7.54,   7.36,   6.45,   6.41,   5.85,   4.68,   7.07,   7.24,   8.01,   7.22,   7.78,   8.69,   8.36,   6.95,   7.03,   7.16,   7.26,   7.32,   6.93,   7.02,   6.86,   7.95,  
2015, 4,   9.53,   9.54,   8.53,   8.53,   8.96,   8.76,   9.17,   7.91,   8.01,   8.30,   6.65,   8.66,   8.22,   9.99,  10.06,   9.41,  11.61,  10.96,   8.47,   8.47,   8.82,   8.88,   9.14,   8.33,   7.87,   8.14,  10.06,  
2015, 5,  12.99,  13.14,  12.17,  12.21,  10.08,   9.84,  13.00,  11.44,  11.99,  12.46,  11.70,  12.87,  11.72,  13.71,  11.86,  12.43,  14.00,  14.57,  12.27,  12.44,  12.69,  12.81,  12.92,  12.15,   8.75,  11.52,  13.66,  
2015, 6,  15.68,  15.95,  14.75,  14.80,  15.09,  15.18,  15.99,  12.84,  12.93,  13.12,  12.54,  13.95,  13.53,  15.84,  14.55,  14.30,  16.57,  16.96,  16.70,  16.61,  16.20,  16.18,  15.94,  16.85,  10.81,  16.78,  15.40,  
2015, 7,  19.14,  19.95,  19.14,  19.16,  18.78,  18.42,  19.89,  16.89,  17.66,  17.94,  17.04,  18.90,  18.08,  19.82,  17.74,  17.82,  20.14,  21.02,  20.93,  20.91,  20.22,  20.26,  19.98,  21.31,  13.50,  21.76,  19.25,  
2015, 8,  18.37,  18.85,  17.95,  18.03,  17.81,  17.84,  18.74,  16.72,  16.56,  16.93,  16.68,  17.48,  17.41,  19.07,  17.67,  17.80,  19.31,  18.89,  19.47,  19.36,  18.93,  18.99,  18.77,  19.57,  15.34,  19.93,  18.69,  
2015, 9,  14.15,  14.13,  13.91,  13.93,  13.80,  13.83,  14.15,  11.54,  11.64,  12.24,  12.78,  12.69,  12.72,  14.13,  13.45,  13.61,  15.09,  14.29,  14.73,  14.67,  14.30,  14.42,  14.29,  14.84,  12.94,  15.15,  13.82,  
2015, 10,  12.25,  11.96,  11.89,  11.88,  11.07,  10.96,  12.09,  10.18,  10.70,  10.13,   9.89,  11.41,  10.76,  11.87,  11.41,  11.14,  12.32,  11.57,  11.72,  11.87,  12.02,  12.10,  12.24,  11.74,   9.71,  11.48,  11.58,  
2015, 11,   4.50,   4.11,   3.30,   3.34,   4.66,   4.90,   4.08,   2.54,   2.35,   3.21,   2.64,   2.85,   3.02,   3.83,   3.29,   3.83,   3.71,   3.56,   3.69,   3.70,   3.96,   4.01,   4.18,   3.59,   6.35,   3.91,   3.46,  
2015, 12,   2.73,   3.42,   2.53,   2.52,   2.44,   2.36,   2.76,   1.52,   1.82,   2.05,   2.45,   2.33,   2.37,   2.41,   1.94,   2.20,   2.73,   2.25,   2.35,   2.48,   2.45,   2.55,   2.58,   2.51,   2.49,   2.55,   2.23,  
2016, 1,   2.21,   2.24,   1.88,   1.87,   2.69,   2.83,   2.18,   2.73,   2.79,   2.80,   2.30,   2.03,   2.97,   1.85,   1.69,   1.96,   1.65,   1.58,   2.55,   2.51,   2.20,   2.27,   2.24,   2.71,   3.59,   2.99,   1.48,  
2016, 2,   6.63,   6.58,   5.94,   5.93,   6.09,   6.14,   6.91,   6.21,   5.87,   4.84,   3.87,   5.93,   6.47,   5.78,   6.16,   6.29,   5.21,   5.17,   6.65,   6.70,   6.55,   6.67,   6.65,   6.77,   6.79,   6.78,   5.93,  
2016, 3,   7.42,   8.06,   8.69,   8.68,   8.13,   7.94,   7.65,   7.50,   6.95,   7.26,   7.48,   8.27,   7.43,   8.03,   8.04,   7.84,   8.36,   8.54,   7.03,   7.01,   7.14,   7.19,   7.32,   7.02,   7.02,   7.05,   7.86,  
2016, 4,  10.67,  10.87,  11.35,  11.25,  11.65,  11.21,  10.82,  10.21,  10.54,  10.78,   9.37,  12.36,  11.21,  11.56,  11.13,  10.96,  12.39,  12.73,   8.76,   8.80,   9.16,   9.28,   9.67,   8.69,   7.87,   8.67,  11.44,  
2016, 5,  13.69,  13.59,  13.28,  13.29,  13.19,  12.33,  13.20,  12.29,  12.43,  13.15,  12.68,  14.34,  14.13,  14.67,  12.13,  12.39,  15.81,  16.30,  12.01,  12.17,  12.70,  12.63,  12.99,  11.62,   8.75,  10.52,  14.53,  
2016, 6,  16.85,  17.54,  16.64,  16.70,  16.10,  16.02,  17.56,  14.25,  14.54,  14.95,  12.77,  16.15,  15.90,  16.51,  15.94,  15.57,  18.73,  18.05,  17.86,  17.92,  17.79,  17.78,  17.51,  17.73,  10.81,  16.76,  16.32,  
2016, 7,  17.68,  18.74,  17.17,  17.27,  17.75,  17.86,  18.71,  16.10,  16.45,  16.37,  15.44,  17.41,  17.63,  17.94,  16.95,  17.05,  19.58,  18.98,  19.40,  19.45,  18.96,  18.91,  18.47,  19.48,  13.50,  19.33,  17.84,  
2016, 8,  17.13,  18.47,  17.54,  17.63,  17.94,  17.98,  18.05,  15.47,  15.15,  15.09,  14.77,  15.92,  16.20,  17.97,  17.18,  17.39,  19.20,  18.58,  19.12,  18.93,  18.27,  18.25,  17.88,  19.36,  15.34,  19.98,  17.63,  
2016, 9,  14.66,  15.83,  14.87,  14.96,  15.07,  15.09,  15.34,  12.44,  12.26,  12.00,  11.48,  13.82,  14.33,  15.47,  14.99,  14.91,  16.91,  16.02,  16.21,  16.13,  15.63,  15.71,  15.42,  16.39,  12.94,  16.78,  15.09,  
2016, 10,  10.20,  11.14,  10.88,  10.90,  10.81,  10.65,  10.47,   9.99,  10.18,  10.21,   9.99,  10.69,   9.67,  10.55,  10.15,  10.06,  11.77,  10.93,   9.71,   9.72,   9.84,   9.91,  10.05,   9.66,   9.71,   9.65,  10.49,  
2016, 11,   6.27,   6.57,   6.56,   6.56,   6.61,   6.55,   6.37,   6.09,   6.18,   6.35,   6.49,   6.38,   6.31,   6.33,   6.08,   6.20,   7.77,   6.71,   6.26,   6.24,   6.24,   6.26,   6.26,   6.27,   6.35,   6.28,   6.21,  
2016, 12,   2.45,   2.35,   2.03,   2.04,   2.32,   2.19,   2.81,   2.22,   1.76,   0.30,   0.03,   1.78,   2.30,   2.40,   1.74,   2.14,   1.33,   1.69,   2.55,   2.69,   2.68,   2.96,   2.73,   2.69,   2.42,   2.97,   2.20,  
