monthly model output at tide gate locations: minimum water level (m MSL)
2014, 7,  -0.68,  -1.60,  -1.62,  -1.62,  -2.22,  -2.22,  -1.58,  -1.27,  -0.93,  -0.08,   0.12,  -1.48,  -1.50,  -2.10,  -1.66,  -1.66,   1.74,  -2.18,  -1.27,  -1.29,  -1.35,  -1.37,  -1.45,  -1.24,  -1.29,  -1.18,  -2.10,  
2014, 8,  -0.68,  -1.64,  -1.66,  -1.66,  -2.25,  -2.25,  -1.61,  -1.27,  -0.93,  -0.08,   0.12,  -1.50,  -1.52,  -2.11,  -1.66,  -1.66,   1.74,  -2.21,  -1.31,  -1.34,  -1.40,  -1.41,  -1.49,  -1.28,  -1.30,  -1.23,  -2.12,  
2014, 9,  -0.68,  -1.45,  -1.48,  -1.48,  -1.93,  -1.93,  -1.43,  -1.27,  -0.93,  -0.08,   0.12,  -1.39,  -1.42,  -1.79,  -1.66,  -1.66,   1.74,  -1.92,  -1.17,  -1.19,  -1.25,  -1.26,  -1.33,  -1.15,  -1.24,  -1.12,  -1.80,  
2014, 10,  -0.68,  -1.47,  -1.50,  -1.50,  -1.97,  -1.98,  -1.46,  -1.26,  -0.93,  -0.08,   0.12,  -1.41,  -1.43,  -1.84,  -1.65,  -1.65,   1.74,  -1.95,  -1.19,  -1.20,  -1.27,  -1.28,  -1.35,  -1.15,  -1.23,  -1.11,  -1.85,  
2014, 11,  -0.68,  -1.53,  -1.56,  -1.56,  -2.10,  -2.10,  -1.52,  -1.26,  -0.93,  -0.08,   0.12,  -1.46,  -1.47,  -1.95,  -1.66,  -1.65,   1.74,  -2.05,  -1.22,  -1.24,  -1.31,  -1.32,  -1.40,  -1.18,  -1.27,  -1.13,  -1.97,  
2014, 12,  -0.68,  -1.40,  -1.42,  -1.42,  -1.94,  -1.94,  -1.39,  -1.24,  -0.92,  -0.08,   0.12,  -1.41,  -1.42,  -1.80,  -1.65,  -1.65,   1.74,  -1.91,  -1.04,  -1.06,  -1.13,  -1.15,  -1.25,  -1.01,  -1.27,  -0.93,  -1.81,  
2015, 1,  -0.68,  -1.53,  -1.56,  -1.56,  -2.20,  -2.20,  -1.52,  -1.26,  -0.92,  -0.08,   0.12,  -1.47,  -1.48,  -2.07,  -1.66,  -1.65,   1.74,  -2.14,  -1.15,  -1.18,  -1.27,  -1.29,  -1.38,  -1.11,  -1.27,  -1.01,  -2.09,  
2015, 2,  -0.68,  -1.50,  -1.52,  -1.52,  -2.10,  -2.10,  -1.48,  -1.25,  -0.93,  -0.08,   0.12,  -1.44,  -1.44,  -1.97,  -1.66,  -1.65,   1.74,  -2.06,  -1.14,  -1.16,  -1.24,  -1.25,  -1.34,  -1.10,  -1.25,  -1.02,  -1.98,  
2015, 3,  -0.68,  -1.40,  -1.42,  -1.42,  -1.91,  -1.91,  -1.39,  -1.24,  -0.92,  -0.08,   0.12,  -1.38,  -1.40,  -1.76,  -1.65,  -1.66,   1.74,  -1.88,  -1.10,  -1.12,  -1.19,  -1.20,  -1.28,  -1.07,  -1.23,  -1.01,  -1.77,  
2015, 4,  -0.68,  -1.55,  -1.57,  -1.57,  -2.17,  -2.17,  -1.53,  -1.25,  -0.93,  -0.08,   0.12,  -1.46,  -1.48,  -2.04,  -1.65,  -1.65,   1.74,  -2.14,  -1.23,  -1.25,  -1.31,  -1.32,  -1.39,  -1.20,  -1.32,  -1.13,  -2.05,  
2015, 5,  -0.69,  -1.57,  -1.59,  -1.59,  -2.15,  -2.15,  -1.55,  -1.26,  -0.92,  -0.08,   0.12,  -1.47,  -1.49,  -2.03,  -1.66,  -1.65,   1.74,  -2.13,  -1.25,  -1.26,  -1.33,  -1.34,  -1.42,  -1.22,  -1.29,  -1.17,  -2.04,  
2015, 6,  -0.68,  -1.59,  -1.61,  -1.61,  -2.14,  -2.14,  -1.57,  -1.27,  -0.93,  -0.08,   0.12,  -1.48,  -1.50,  -1.99,  -1.66,  -1.65,  -0.00,  -2.10,  -1.29,  -1.31,  -1.37,  -1.38,  -1.45,  -1.27,  -1.31,  -1.22,  -2.01,  
2015, 7,  -0.68,  -1.58,  -1.60,  -1.60,  -2.12,  -2.12,  -1.56,  -1.27,  -0.93,  -0.08,   0.12,  -1.48,  -1.50,  -2.00,  -1.66,  -1.66,  -0.00,  -2.10,  -1.27,  -1.29,  -1.35,  -1.37,  -1.44,  -1.24,  -1.29,  -1.20,  -2.00,  
2015, 8,  -0.68,  -1.53,  -1.56,  -1.56,  -2.10,  -2.11,  -1.51,  -1.27,  -0.93,  -0.08,   0.12,  -1.44,  -1.46,  -1.96,  -1.66,  -1.66,  -0.00,  -2.07,  -1.21,  -1.23,  -1.30,  -1.32,  -1.40,  -1.17,  -1.25,  -1.13,  -1.98,  
2015, 9,  -0.68,  -1.42,  -1.44,  -1.44,  -1.90,  -1.90,  -1.39,  -1.26,  -0.93,  -0.08,   0.12,  -1.37,  -1.39,  -1.75,  -1.66,  -1.66,   1.74,  -1.86,  -1.13,  -1.15,  -1.21,  -1.22,  -1.29,  -1.10,  -1.22,  -1.07,  -1.76,  
2015, 10,  -0.68,  -1.52,  -1.55,  -1.55,  -2.08,  -2.08,  -1.49,  -1.27,  -0.93,  -0.08,   0.12,  -1.44,  -1.44,  -1.96,  -1.66,  -1.66,   1.74,  -2.05,  -1.20,  -1.23,  -1.29,  -1.30,  -1.38,  -1.17,  -1.24,  -1.13,  -1.97,  
2015, 11,  -0.68,  -1.59,  -1.61,  -1.61,  -2.23,  -2.23,  -1.57,  -1.27,  -0.93,  -0.08,   0.12,  -1.49,  -1.50,  -2.10,  -1.66,  -1.66,   1.74,  -2.19,  -1.24,  -1.27,  -1.34,  -1.35,  -1.43,  -1.20,  -1.28,  -1.14,  -2.11,  
2015, 12,  -0.68,  -1.40,  -1.41,  -1.41,  -2.01,  -2.01,  -1.39,  -1.26,  -0.92,  -0.08,   0.12,  -1.44,  -1.44,  -1.87,  -1.65,  -1.65,   1.73,  -1.97,  -0.91,  -0.95,  -1.08,  -1.11,  -1.22,  -0.89,  -1.24,  -0.97,  -1.88,  
2016, 1,  -0.68,  -1.41,  -1.44,  -1.43,  -1.91,  -1.91,  -1.40,  -1.27,  -0.93,  -0.08,   0.12,  -1.39,  -1.40,  -1.79,  -1.66,  -1.65,   1.74,  -1.89,  -1.08,  -1.11,  -1.18,  -1.20,  -1.28,  -1.04,  -1.22,  -0.96,  -1.80,  
2016, 2,  -0.68,  -1.44,  -1.47,  -1.46,  -2.00,  -2.00,  -1.43,  -1.27,  -0.93,  -0.08,   0.12,  -1.43,  -1.44,  -1.87,  -1.66,  -1.65,   1.74,  -1.96,  -1.08,  -1.11,  -1.20,  -1.21,  -1.30,  -1.04,  -1.25,  -0.95,  -1.88,  
2016, 3,  -0.68,  -1.22,  -1.24,  -1.24,  -1.68,  -1.68,  -1.20,  -1.22,  -0.92,  -0.08,   0.12,  -1.26,  -1.29,  -1.49,  -1.51,  -1.51,   1.74,  -1.65,  -0.91,  -0.92,  -0.97,  -0.99,  -1.07,  -0.89,  -1.17,  -0.84,  -1.50,  
2016, 4,  -0.68,  -1.50,  -1.53,  -1.53,  -2.12,  -2.12,  -1.49,  -1.27,  -0.93,  -0.08,   0.12,  -1.45,  -1.46,  -1.99,  -1.66,  -1.66,   1.74,  -2.07,  -1.17,  -1.19,  -1.26,  -1.28,  -1.35,  -1.14,  -1.28,  -1.08,  -2.01,  
2016, 5,  -0.68,  -1.65,  -1.66,  -1.66,  -2.32,  -2.32,  -1.63,  -1.27,  -0.93,  -0.08,   0.12,  -1.51,  -1.53,  -2.18,  -1.66,  -1.66,   1.74,  -2.28,  -1.31,  -1.34,  -1.40,  -1.42,  -1.50,  -1.27,  -1.33,  -1.20,  -2.20,  
2016, 6,  -0.68,  -1.60,  -1.63,  -1.63,  -2.26,  -2.26,  -1.59,  -1.27,  -0.93,  -0.08,   0.12,  -1.50,  -1.51,  -2.14,  -1.66,  -1.66,   1.74,  -2.20,  -1.28,  -1.30,  -1.37,  -1.38,  -1.46,  -1.25,  -1.30,  -1.21,  -2.16,  
2016, 7,  -0.68,  -1.66,  -1.68,  -1.68,  -2.28,  -2.28,  -1.64,  -1.27,  -0.93,  -0.08,   0.12,  -1.52,  -1.53,  -2.15,  -1.66,  -1.66,   1.74,  -2.25,  -1.34,  -1.36,  -1.42,  -1.44,  -1.51,  -1.31,  -1.33,  -1.26,  -2.15,  
2016, 8,  -0.68,  -1.58,  -1.61,  -1.61,  -2.13,  -2.13,  -1.56,  -1.27,  -0.93,  -0.08,   0.12,  -1.48,  -1.50,  -1.99,  -1.66,  -1.66,   1.74,  -2.11,  -1.28,  -1.29,  -1.36,  -1.37,  -1.45,  -1.25,  -1.29,  -1.21,  -2.00,  
2016, 9,  -0.68,  -1.42,  -1.44,  -1.44,  -1.86,  -1.86,  -1.40,  -1.26,  -0.93,  -0.08,   0.12,  -1.38,  -1.40,  -1.70,  -1.66,  -1.65,   1.74,  -1.85,  -1.16,  -1.17,  -1.23,  -1.24,  -1.30,  -1.13,  -1.23,  -1.10,  -1.72,  
2016, 10,  -0.69,  -1.42,  -1.44,  -1.44,  -2.06,  -2.06,  -1.41,  -1.24,  -0.92,  -0.08,   0.12,  -1.41,  -1.42,  -1.91,  -1.66,  -1.65,   1.74,  -2.01,  -1.06,  -1.09,  -1.18,  -1.20,  -1.28,  -1.01,  -1.23,  -1.00,  -1.92,  
2016, 11,  -0.69,  -1.48,  -1.50,  -1.50,  -2.16,  -2.16,  -1.46,  -1.25,  -0.92,  -0.08,   0.12,  -1.44,  -1.43,  -2.04,  -1.66,  -1.65,   1.74,  -2.12,  -1.08,  -1.11,  -1.19,  -1.21,  -1.31,  -1.05,  -1.24,  -0.98,  -2.05,  
2016, 12,  -0.68,  -1.46,  -1.48,  -1.48,  -2.13,  -2.13,  -1.45,  -1.25,  -0.92,  -0.08,   0.12,  -1.46,  -1.46,  -2.01,  -1.66,  -1.66,   1.74,  -2.09,  -1.13,  -1.16,  -1.24,  -1.25,  -1.33,  -1.09,  -1.26,  -1.00,  -2.02,  
